Date,Open,High,Low,Close,Volume
2020-01-02,22916.10879618779,23191.259101776337,22798.18644251179,23034.029296875,2164345
2020-01-03,23151.950055868743,23230.5649529045,22562.34203407791,22640.955078125,4942819
2020-01-06,22444.420731594633,22640.95613032904,22326.498380560737,22405.11328125,2634859
2020-01-07,22523.03445417992,22837.4921875,22405.112109314145,22837.4921875,2020780
2020-01-08,22601.652172370417,22680.265225773084,22326.5,22326.5,4437500
2020-01-09,22523.03458556003,22680.262526642877,22444.419688524278,22640.955078125,2334095
2020-01-10,22601.650390625,22719.570887927468,22444.42059023673,22601.650390625,2458638
2020-01-13,22562.344232041312,22640.95728374668,22405.114422652896,22444.421875,1993075
2020-01-14,22444.420731594633,22562.343082628526,22405.11328125,22405.11328125,1943884
2020-01-15,22405.11328125,22444.420731594633,22326.498380560737,22405.11328125,2493321
2020-01-16,22405.112903052486,22876.800446237245,22405.112903052486,22798.185546875,4689602
2020-01-17,22798.18487219651,22837.492320714387,22405.112240006398,22640.955078125,3352067
2020-01-20,22601.653158034984,22798.188579595935,22483.730793305032,22562.345703125,4346701
2020-01-21,22719.56965026689,22798.18454617844,21815.50390625,21815.50390625,10744793
2020-01-22,21618.97006937039,22208.578125,21501.047717048958,22208.578125,7640698
2020-01-30,21736.89169196637,21933.42895599157,21186.591058673548,21501.048828125,7174409
2020-01-31,21225.899285022886,21579.664520171795,20439.75390625,20439.75390625,10550086
2020-02-03,19496.380787721402,20636.28945342303,19260.53608199932,20243.216796875,8696226
2020-02-04,20596.983494821274,20596.983494821274,20046.682847575332,20361.140625,3985959
2020-02-05,20557.676268962612,20754.21168716137,20439.75390625,20439.75390625,3979151
2020-02-06,20636.289708884557,21068.66796875,20361.139401791417,21068.66796875,4184622
2020-02-07,20832.823747160928,21029.360991476045,20754.208849434883,20950.74609375,2941387
2020-02-10,20596.98275148379,20832.82561279358,20479.06039433447,20675.59765625,1781470
2020-02-11,20793.51766165686,21107.975420190276,20714.90461176511,21068.66796875,2619702
2020-02-12,21147.282724623914,21501.047932138383,21107.975273456883,21265.205078125,2666743
2020-02-13,21265.20346301182,21422.43140274953,21107.973670285464,21343.818359375,2487408
2020-02-14,21265.205637931645,21422.43359375,21225.89818572985,21422.43359375,2247662
2020-02-17,21461.741631986624,21461.741631986624,21225.898765324746,21304.513671875,2404911
2020-02-18,21383.125505093176,22012.041015625,21343.81990705012,22012.041015625,4374899
2020-02-19,21972.734037751863,22090.654530453492,21815.504243498137,21894.119140625,1827548
2020-02-20,22051.350196859057,22169.27255920704,21815.507325152015,21933.4296875,1884581
2020-02-21,21972.73640879661,21972.73640879661,21501.048828125,21501.048828125,3519162
2020-02-24,20872.133886212006,21186.59166465766,20636.291015625,20636.291015625,5507872
2020-02-25,20479.058658381062,21225.896484375,20439.751209329937,21225.896484375,3397708
2020-02-26,20990.057074591896,21697.58571421552,20832.827252682877,21618.97265625,7823218
2020-02-27,21618.970211284195,22208.578270784183,21461.74040715685,22012.041015625,7594451
2020-02-28,21618.969893296326,21894.120193483286,21461.74009148163,21658.27734375,5945246
2020-03-02,21658.276302233073,22090.654530453492,21540.353956542778,21894.119140625,4465353
2020-03-03,22090.652905904746,22405.110618298288,21894.117530529482,21972.732421875,3592442
2020-03-04,21815.50390625,21815.50390625,21579.661071503993,21815.50390625,4375567
2020-03-05,21815.507423144085,21972.737240314316,21461.7421875,21461.7421875,3129142
2020-03-06,21304.511382477245,21343.818831528366,21029.36109210808,21225.896484375,3573446
2020-03-09,20125.298446503566,20439.754381741208,19771.533203125,19771.533203125,14236373
2020-03-10,20046.67979638113,20439.750568593154,19771.529514637263,20321.830078125,4975306
2020-03-11,20439.754108924684,20636.29138206118,19457.075155198017,19968.068359375,6988101
2020-03-12,19103.308745463295,19378.459057998072,18592.313719622565,18906.771484375,10572677
2020-03-13,17806.169899563214,19653.60900113696,17766.86244808435,18926.42578125,7965695
2020-03-16,18926.426391737736,19535.687276840326,18670.928875378242,18710.236328125,5042694
2020-03-17,18474.390069990965,19063.998046875,18277.85284237061,19063.998046875,6741260
